song_id;title;title_with_featured;primary_artist_id;primary_artist_name;url
373482;10 Day Outfit (10 Day Listening Party);10 Day Outfit (10 Day Listening Party);16751;Chance the Rapper;https://genius.com/Chance-the-rapper-10-day-outfit-10-day-listening-party-lyrics
247179;10 Day [Tracklist + Cover Art];10 Day [Tracklist + Cover Art];16751;Chance the Rapper;https://genius.com/Chance-the-rapper-10-day-tracklist-cover-art-annotated
72696;14,400 Minutes;14,400 Minutes;16751;Chance the Rapper;https://genius.com/Chance-the-rapper-14400-minutes-lyrics
281962;#14 Chance the Rapper's Acid Rap & Vic Mensa's Innanetape;#14 Chance the Rapper's Acid Rap & Vic Mensa's Innanetape (Ft. Spinelli);53666;Rock Genius;https://genius.com/Rock-genius-14-chance-the-rappers-acid-rap-and-vic-mensas-innanetape-annotated
2478896;2016 Beats 1 Interview with Zane Lowe;2016 Beats 1 Interview with Zane Lowe;16751;Chance the Rapper;https://genius.com/Chance-the-rapper-2016-beats-1-interview-with-zane-lowe-annotated
3240395;2017 Emmy Awards Opening Song;2017 Emmy Awards Opening Song;1220396;Stephen Colbert & Chance The Rapper;https://genius.com/Stephen-colbert-and-chance-the-rapper-2017-emmy-awards-opening-song-lyrics
2984959;2017 Grammy's Best New Artist Speech;2017 Grammy's Best New Artist Speech;16751;Chance the Rapper;https://genius.com/Chance-the-rapper-2017-grammys-best-new-artist-speech-lyrics
2985019;2017 Grammy's Best Rap Album Speech;2017 Grammy's Best Rap Album Speech;16751;Chance the Rapper;https://genius.com/Chance-the-rapper-2017-grammys-best-rap-album-speech-lyrics
2984983;2017 Grammy's Best Rap Performance Speech;2017 Grammy's Best Rap Performance Speech;16751;Chance the Rapper;https://genius.com/Chance-the-rapper-2017-grammys-best-rap-performance-speech-lyrics
2945167;2017 in Australia 2016 in Chi;2017 in Australia 2016 in Chi;16751;Chance the Rapper;https://genius.com/Chance-the-rapper-2017-in-australia-2016-in-chi-annotated
2945185;2017 (in Australia) - A Poem;2017 (in Australia) - A Poem;16751;Chance the Rapper;https://genius.com/Chance-the-rapper-2017-in-australia-a-poem-annotated
72706;22 Offs;22 Offs;16751;Chance the Rapper;https://genius.com/Chance-the-rapper-22-offs-lyrics
3017226;240 Hours;240 Hours;1275450;Fried Rice;https://genius.com/Fried-rice-240-hours-lyrics
3847664;65th & Ingleside;65th & Ingleside;16751;Chance the Rapper;https://genius.com/Chance-the-rapper-65th-and-ingleside-lyrics
3105813;ABCs Song Remix;ABCs Song Remix (Ft. Eryn Allen Kane);16751;Chance the Rapper;https://genius.com/Chance-the-rapper-abcs-song-remix-lyrics
2472705;Acid Rain;Acid Rain (Ft. Chance the Rapper);665283;Young Mugz;https://genius.com/Young-mugz-acid-rain-lyrics
119999;Acid Rain;Acid Rain;16751;Chance the Rapper;https://genius.com/Chance-the-rapper-acid-rain-lyrics
2955603;Acid Rain Remix;Acid Rain Remix;993723;Aryan Sagar;https://genius.com/Aryan-sagar-acid-rain-remix-lyrics
247070;Acid Rap [Artwork];Acid Rap [Artwork];16751;Chance the Rapper;https://genius.com/Chance-the-rapper-acid-rap-artwork-annotated
362778;Acid Rap Outfit (SXSW 2013);Acid Rap Outfit (SXSW 2013) (Ft. Brandon Breaux, Ends/Wealth Corporation & Fashion Genius);16751;Chance the Rapper;https://genius.com/Chance-the-rapper-acid-rap-outfit-sxsw-2013-annotated
2327412;All My Friends;All My Friends (Ft. Chance the Rapper & Tinashe);212037;Snakehips;https://genius.com/Snakehips-all-my-friends-lyrics
2913646;All My Friends (Demo);All My Friends (Demo) (Ft. Tinashe);212037;Snakehips;https://genius.com/Snakehips-all-my-friends-demo-lyrics
2472236;All Night;All Night (Ft. Knox Fortune);16751;Chance the Rapper;https://genius.com/Chance-the-rapper-all-night-lyrics
3446243;All Night (Kaytranada Extended Joint);All Night (Kaytranada Extended Joint);16751;Chance the Rapper;https://genius.com/Chance-the-rapper-all-night-kaytranada-extended-joint-lyrics
3197591;All Night (Louis The Child Remix);All Night (Louis The Child Remix);16751;Chance the Rapper;https://genius.com/Chance-the-rapper-all-night-louis-the-child-remix-lyrics
